year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2021,9,9E,Endeavor Air Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",120.00,6.00,4.18,0.00,1.82,0.00,0.00,0.00,2.00,130.00,95.00,0.00,35.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,ABY,"Albany, GA: Southwest Georgia Regional",90.00,10.00,6.38,0.00,2.62,0.00,1.00,0.00,1.00,482.00,362.00,0.00,84.00,0.00,36.00
2021,9,9E,Endeavor Air Inc.,ACK,"Nantucket, MA: Nantucket Memorial",7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,AEX,"Alexandria, LA: Alexandria International",80.00,3.00,1.33,0.85,0.81,0.00,0.00,0.00,1.00,214.00,140.00,53.00,21.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",129.00,4.00,3.23,0.00,0.70,0.00,0.07,0.00,1.00,225.00,204.00,0.00,14.00,0.00,7.00
2021,9,9E,Endeavor Air Inc.,ALB,"Albany, NY: Albany International",100.00,10.00,5.01,0.57,3.64,0.00,0.79,0.00,0.00,780.00,164.00,300.00,80.00,0.00,236.00
2021,9,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3885.00,256.00,104.26,15.81,65.49,0.00,70.44,2.00,0.00,18423.00,9883.00,1227.00,2125.00,0.00,5188.00
2021,9,9E,Endeavor Air Inc.,ATW,"Appleton, WI: Appleton International",174.00,21.00,5.22,1.45,14.33,0.00,0.00,0.00,0.00,723.00,287.00,30.00,406.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,AUS,"Austin, TX: Austin - Bergstrom International",18.00,2.00,0.97,0.00,1.00,0.00,0.03,0.00,0.00,138.00,103.00,0.00,32.00,0.00,3.00
2021,9,9E,Endeavor Air Inc.,AVL,"Asheville, NC: Asheville Regional",19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",110.00,5.00,2.95,0.00,2.05,0.00,0.00,0.00,0.00,152.00,96.00,0.00,56.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,BDL,"Hartford, CT: Bradley International",52.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,57.00,41.00,0.00,16.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,BGR,"Bangor, ME: Bangor International",17.00,2.00,1.09,0.00,0.91,0.00,0.00,0.00,0.00,267.00,173.00,0.00,94.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",44.00,3.00,1.85,0.69,0.46,0.00,0.00,1.00,0.00,231.00,60.00,114.00,57.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",111.00,14.00,8.49,0.00,4.63,0.00,0.89,0.00,0.00,687.00,508.00,0.00,146.00,0.00,33.00
2021,9,9E,Endeavor Air Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",83.00,4.00,1.28,0.00,1.83,0.00,0.89,0.00,0.00,141.00,42.00,0.00,68.00,0.00,31.00
2021,9,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",53.00,8.00,2.57,0.51,1.55,0.00,3.38,0.00,0.00,1194.00,189.00,364.00,89.00,0.00,552.00
2021,9,9E,Endeavor Air Inc.,BOS,"Boston, MA: Logan International",80.00,5.00,4.94,0.00,0.06,0.00,0.00,0.00,0.00,221.00,216.00,0.00,5.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",90.00,5.00,2.93,1.00,1.07,0.00,0.00,0.00,2.00,145.00,99.00,23.00,23.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",120.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,65.00,33.00,0.00,32.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,BTV,"Burlington, VT: Burlington International",147.00,6.00,1.00,1.96,3.04,0.00,0.00,0.00,0.00,1530.00,43.00,704.00,783.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",96.00,6.00,2.04,0.20,1.77,0.00,2.00,0.00,0.00,942.00,134.00,48.00,410.00,0.00,350.00
2021,9,9E,Endeavor Air Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",18.00,2.00,1.90,0.00,0.00,0.00,0.10,0.00,0.00,90.00,85.00,0.00,0.00,0.00,5.00
2021,9,9E,Endeavor Air Inc.,CAE,"Columbia, SC: Columbia Metropolitan",41.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,CHA,"Chattanooga, TN: Lovell Field",173.00,10.00,2.84,0.93,4.23,0.00,2.00,0.00,0.00,335.00,125.00,33.00,117.00,0.00,60.00
2021,9,9E,Endeavor Air Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",85.00,1.00,0.98,0.00,0.02,0.00,0.00,0.00,0.00,46.00,45.00,0.00,1.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,CHS,"Charleston, SC: Charleston AFB/International",61.00,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,416.00,28.00,0.00,388.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",219.00,15.00,5.85,1.02,7.14,0.00,0.98,0.00,0.00,630.00,226.00,31.00,198.00,0.00,175.00
2021,9,9E,Endeavor Air Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",236.00,19.00,10.28,0.93,3.89,0.00,3.89,2.00,0.00,1928.00,791.00,99.00,872.00,0.00,166.00
2021,9,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",53.00,3.00,1.00,0.00,2.00,0.00,0.00,1.00,0.00,139.00,30.00,0.00,109.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,CMH,"Columbus, OH: John Glenn Columbus International",61.00,4.00,2.99,0.00,1.01,0.00,0.00,0.00,0.00,231.00,173.00,0.00,58.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,CRW,"Charleston/Dunbar, WV: Yeager",77.00,3.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,56.00,0.00,18.00,20.00,0.00,18.00
2021,9,9E,Endeavor Air Inc.,CSG,"Columbus, GA: Columbus Airport",90.00,5.00,2.60,0.00,1.43,0.00,0.97,0.00,0.00,184.00,126.00,0.00,32.00,0.00,26.00
2021,9,9E,Endeavor Air Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",579.00,50.00,17.06,0.00,15.22,0.00,17.73,5.00,0.00,4332.00,1403.00,0.00,1986.00,0.00,943.00
2021,9,9E,Endeavor Air Inc.,CWA,"Mosinee, WI: Central Wisconsin",155.00,6.00,0.25,1.85,3.07,0.00,0.83,0.00,0.00,307.00,14.00,118.00,111.00,0.00,64.00
2021,9,9E,Endeavor Air Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",141.00,9.00,1.93,1.00,4.07,0.00,2.00,0.00,0.00,384.00,93.00,15.00,198.00,0.00,78.00
2021,9,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",46.00,8.00,4.00,0.00,1.01,0.00,2.99,0.00,0.00,359.00,168.00,0.00,28.00,0.00,163.00
2021,9,9E,Endeavor Air Inc.,DHN,"Dothan, AL: Dothan Regional",90.00,5.00,1.99,0.00,1.48,0.00,1.53,0.00,0.00,192.00,71.00,0.00,75.00,0.00,46.00
2021,9,9E,Endeavor Air Inc.,DLH,"Duluth, MN: Duluth International",91.00,7.00,3.78,0.76,1.96,0.00,0.50,0.00,0.00,424.00,284.00,53.00,73.00,0.00,14.00
2021,9,9E,Endeavor Air Inc.,DSM,"Des Moines, IA: Des Moines International",236.00,12.00,7.66,0.59,3.74,0.00,0.00,0.00,0.00,643.00,530.00,19.00,94.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",3340.00,233.00,85.34,13.55,51.90,0.00,82.21,5.00,1.00,19708.00,9326.00,1881.00,2551.00,0.00,5950.00
2021,9,9E,Endeavor Air Inc.,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",77.00,9.00,5.91,0.49,2.59,0.00,0.00,0.00,0.00,430.00,313.00,30.00,87.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,EVV,"Evansville, IN: Evansville Regional",118.00,5.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,212.00,192.00,0.00,0.00,20.00,0.00
2021,9,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",137.00,11.00,3.10,1.00,6.74,0.00,0.17,5.00,0.00,738.00,142.00,97.00,479.00,0.00,20.00
2021,9,9E,Endeavor Air Inc.,FAR,"Fargo, ND: Hector International",29.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,84.00,84.00,0.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",86.00,4.00,2.36,1.00,0.44,0.00,0.20,0.00,0.00,217.00,148.00,28.00,20.00,0.00,21.00
2021,9,9E,Endeavor Air Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",90.00,8.00,3.95,0.00,4.05,0.00,0.00,0.00,1.00,294.00,160.00,0.00,134.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",73.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,51.00,27.00,0.00,24.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,GFK,"Grand Forks, ND: Grand Forks International",49.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,35.00,0.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,GNV,"Gainesville, FL: Gainesville Regional",133.00,4.00,1.56,0.00,1.44,0.00,1.00,0.00,0.00,128.00,73.00,0.00,39.00,0.00,16.00
2021,9,9E,Endeavor Air Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",72.00,4.00,2.00,0.00,2.00,0.00,0.00,0.00,1.00,76.00,35.00,0.00,41.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",174.00,9.00,4.20,1.37,1.91,0.00,1.52,0.00,0.00,954.00,661.00,40.00,83.00,0.00,170.00
2021,9,9E,Endeavor Air Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",92.00,7.00,2.89,0.50,2.59,0.00,1.02,0.00,0.00,362.00,188.00,24.00,83.00,0.00,67.00
2021,9,9E,Endeavor Air Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",110.00,6.00,1.35,0.50,3.39,0.00,0.76,2.00,0.00,379.00,112.00,14.00,113.00,0.00,140.00
2021,9,9E,Endeavor Air Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",76.00,7.00,3.05,0.00,3.17,0.00,0.78,1.00,0.00,223.00,107.00,0.00,84.00,0.00,32.00
2021,9,9E,Endeavor Air Inc.,GTR,"Columbus, MS: Golden Triangle Regional",80.00,3.00,2.67,0.00,0.33,0.00,0.00,0.00,1.00,204.00,174.00,0.00,30.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,HPN,"White Plains, NY: Westchester County",154.00,11.00,6.65,0.00,1.10,0.00,3.26,2.00,1.00,571.00,217.00,0.00,19.00,0.00,335.00
2021,9,9E,Endeavor Air Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",31.00,3.00,2.00,0.00,0.44,0.00,0.56,0.00,0.00,143.00,125.00,0.00,8.00,0.00,10.00
2021,9,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",60.00,7.00,2.37,0.12,1.18,0.00,3.33,2.00,0.00,476.00,112.00,31.00,41.00,0.00,292.00
2021,9,9E,Endeavor Air Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",66.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,18.00,0.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,ILM,"Wilmington, NC: Wilmington International",60.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00,46.00,0.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,IND,"Indianapolis, IN: Indianapolis International",163.00,10.00,1.76,1.00,5.59,0.00,1.65,0.00,0.00,2026.00,34.00,102.00,1345.00,0.00,545.00
2021,9,9E,Endeavor Air Inc.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins Regional",30.00,3.00,1.30,0.00,1.70,0.00,0.00,0.00,0.00,92.00,36.00,0.00,56.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,JAX,"Jacksonville, FL: Jacksonville International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1068.00,105.00,21.98,8.84,45.43,0.43,28.33,12.00,0.00,9111.00,1210.00,921.00,4103.00,34.00,2843.00
2021,9,9E,Endeavor Air Inc.,LAN,"Lansing, MI: Capital Region International",115.00,4.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,104.00,46.00,0.00,58.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,LEX,"Lexington, KY: Blue Grass",200.00,18.00,9.07,1.65,5.48,0.00,1.81,0.00,0.00,1487.00,599.00,590.00,262.00,0.00,36.00
2021,9,9E,Endeavor Air Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",72.00,3.00,1.53,0.00,0.47,0.00,1.00,0.00,0.00,108.00,73.00,0.00,9.00,0.00,26.00
2021,9,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",915.00,60.00,19.03,5.72,17.04,0.00,18.21,20.00,0.00,5660.00,1506.00,444.00,2634.00,0.00,1076.00
2021,9,9E,Endeavor Air Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",120.00,7.00,3.07,0.79,3.14,0.00,0.00,0.00,0.00,277.00,121.00,34.00,122.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,MDT,"Harrisburg, PA: Harrisburg International",154.00,7.00,3.50,0.00,3.50,0.00,0.00,0.00,0.00,165.00,89.00,0.00,76.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,MDW,"Chicago, IL: Chicago Midway International",178.00,10.00,3.62,0.00,4.44,0.00,1.95,0.00,0.00,528.00,173.00,0.00,289.00,0.00,66.00
2021,9,9E,Endeavor Air Inc.,MEM,"Memphis, TN: Memphis International",37.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,65.00,0.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,MGM,"Montgomery, AL: Montgomery Regional",132.00,11.00,2.79,0.00,5.00,1.00,2.20,0.00,0.00,353.00,113.00,0.00,131.00,52.00,57.00
2021,9,9E,Endeavor Air Inc.,MIA,"Miami, FL: Miami International",18.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,44.00,0.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,MKE,"Milwaukee, WI: General Mitchell International",107.00,7.00,3.26,0.00,1.97,0.00,1.77,1.00,0.00,616.00,352.00,0.00,138.00,0.00,126.00
2021,9,9E,Endeavor Air Inc.,MLB,"Melbourne, FL: Melbourne International",17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,MLI,"Moline, IL: Quad City International",116.00,7.00,4.36,0.00,1.06,0.00,1.58,0.00,1.00,543.00,291.00,0.00,108.00,0.00,144.00
2021,9,9E,Endeavor Air Inc.,MLU,"Monroe, LA: Monroe Regional",82.00,5.00,2.94,0.00,1.00,0.00,1.06,0.00,1.00,279.00,188.00,0.00,18.00,0.00,73.00
2021,9,9E,Endeavor Air Inc.,MOB,"Mobile, AL: Mobile Regional",136.00,6.00,3.73,0.00,1.11,0.00,1.16,0.00,0.00,186.00,132.00,0.00,29.00,0.00,25.00
2021,9,9E,Endeavor Air Inc.,MOT,"Minot, ND: Minot International",63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",118.00,10.00,5.26,0.56,4.18,0.00,0.00,0.00,0.00,588.00,308.00,35.00,245.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1783.00,126.00,46.44,2.92,32.46,0.00,44.18,1.00,0.00,10082.00,4663.00,184.00,1623.00,0.00,3612.00
2021,9,9E,Endeavor Air Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",83.00,5.00,1.52,0.00,1.64,0.00,1.84,0.00,0.00,204.00,29.00,0.00,31.00,0.00,144.00
2021,9,9E,Endeavor Air Inc.,OKC,"Oklahoma City, OK: Will Rogers World",18.00,2.00,1.56,0.00,0.33,0.00,0.11,0.00,0.00,44.00,32.00,0.00,9.00,0.00,3.00
2021,9,9E,Endeavor Air Inc.,OMA,"Omaha, NE: Eppley Airfield",1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,ORD,"Chicago, IL: Chicago O'Hare International",81.00,3.00,0.95,0.00,2.03,0.00,0.02,0.00,1.00,544.00,40.00,0.00,499.00,0.00,5.00
2021,9,9E,Endeavor Air Inc.,ORF,"Norfolk, VA: Norfolk International",76.00,5.00,1.88,0.00,2.37,0.00,0.76,3.00,0.00,160.00,91.00,0.00,47.00,0.00,22.00
2021,9,9E,Endeavor Air Inc.,PHL,"Philadelphia, PA: Philadelphia International",9.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,27.00,0.00,0.00,27.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",74.00,1.00,0.56,0.00,0.44,0.00,0.00,0.00,1.00,32.00,18.00,0.00,14.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,PVD,"Providence, RI: Theodore Francis Green State",23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,PWM,"Portland, ME: Portland International Jetport",221.00,24.00,10.10,0.07,8.03,0.00,5.80,2.00,0.00,1037.00,482.00,14.00,231.00,0.00,310.00
2021,9,9E,Endeavor Air Inc.,RAP,"Rapid City, SD: Rapid City Regional",49.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",282.00,30.00,7.38,0.00,12.48,2.00,8.15,5.00,0.00,3139.00,449.00,0.00,2041.00,88.00,561.00
2021,9,9E,Endeavor Air Inc.,RIC,"Richmond, VA: Richmond International",110.00,9.00,3.00,0.00,5.00,0.00,1.00,1.00,0.00,322.00,184.00,0.00,113.00,0.00,25.00
2021,9,9E,Endeavor Air Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",66.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,44.00,0.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,ROC,"Rochester, NY: Greater Rochester International",149.00,15.00,8.75,0.00,4.95,0.00,1.30,1.00,0.00,649.00,348.00,0.00,191.00,0.00,110.00
2021,9,9E,Endeavor Air Inc.,RST,"Rochester, MN: Rochester International",99.00,9.00,5.08,0.00,3.42,0.00,0.50,0.00,0.00,504.00,386.00,0.00,95.00,0.00,23.00
2021,9,9E,Endeavor Air Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",115.00,14.00,5.80,0.55,7.60,0.00,0.05,2.00,0.00,580.00,348.00,12.00,218.00,0.00,2.00
2021,9,9E,Endeavor Air Inc.,SBN,"South Bend, IN: South Bend International",124.00,11.00,6.46,0.58,3.86,0.00,0.10,0.00,0.00,596.00,365.00,62.00,165.00,0.00,4.00
2021,9,9E,Endeavor Air Inc.,SCE,"State College, PA: University Park",60.00,2.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,44.00,0.00,27.00,17.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",28.00,3.00,2.50,0.00,0.50,0.00,0.00,0.00,0.00,195.00,184.00,0.00,11.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,SGF,"Springfield, MO: Springfield-Branson National",77.00,5.00,3.81,0.40,0.04,0.00,0.75,0.00,0.00,246.00,219.00,10.00,5.00,0.00,12.00
2021,9,9E,Endeavor Air Inc.,SHV,"Shreveport, LA: Shreveport Regional",121.00,4.00,2.82,1.00,0.18,0.00,0.00,0.00,0.00,177.00,152.00,18.00,7.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,STL,"St. Louis, MO: St Louis Lambert International",134.00,11.00,3.77,0.00,4.23,0.00,3.00,1.00,0.00,591.00,313.00,0.00,120.00,0.00,158.00
2021,9,9E,Endeavor Air Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",200.00,18.00,8.52,1.00,5.28,0.00,3.19,2.00,0.00,1295.00,457.00,540.00,183.00,0.00,115.00
2021,9,9E,Endeavor Air Inc.,TLH,"Tallahassee, FL: Tallahassee International",82.00,2.00,1.22,0.00,0.24,0.00,0.53,0.00,0.00,92.00,56.00,0.00,11.00,0.00,25.00
2021,9,9E,Endeavor Air Inc.,TPA,"Tampa, FL: Tampa International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",123.00,11.00,3.44,1.44,4.74,0.00,1.39,0.00,0.00,489.00,113.00,158.00,166.00,0.00,52.00
2021,9,9E,Endeavor Air Inc.,TUL,"Tulsa, OK: Tulsa International",14.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,26.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,TVC,"Traverse City, MI: Cherry Capital",131.00,14.00,8.87,0.83,3.28,0.00,1.02,0.00,0.00,980.00,695.00,19.00,137.00,0.00,129.00
2021,9,9E,Endeavor Air Inc.,TYS,"Knoxville, TN: McGhee Tyson",243.00,17.00,7.34,0.00,8.14,0.00,1.52,0.00,0.00,635.00,309.00,0.00,245.00,0.00,81.00
2021,9,9E,Endeavor Air Inc.,VLD,"Valdosta, GA: Valdosta Regional",90.00,6.00,3.29,0.00,2.47,0.00,0.24,0.00,0.00,279.00,188.00,0.00,72.00,0.00,19.00
2021,9,9E,Endeavor Air Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",183.00,6.00,2.07,0.00,2.00,0.00,1.93,1.00,0.00,259.00,139.00,0.00,46.00,0.00,74.00
2021,9,AA,American Airlines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",225.00,39.00,18.07,0.09,3.64,1.09,16.12,5.00,0.00,2233.00,894.00,13.00,157.00,43.00,1126.00
2021,9,AA,American Airlines Network,ALB,"Albany, NY: Albany International",89.00,12.00,7.61,0.00,2.19,0.00,2.21,0.00,0.00,520.00,366.00,0.00,56.00,0.00,98.00
2021,9,AA,American Airlines Network,AMA,"Amarillo, TX: Rick Husband Amarillo International",30.00,9.00,5.17,0.00,1.08,0.00,2.75,0.00,1.00,450.00,206.00,0.00,74.00,0.00,170.00
2021,9,AA,American Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",62.00,12.00,4.45,0.00,5.55,0.00,2.00,0.00,0.00,735.00,221.00,0.00,210.00,0.00,304.00
2021,9,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",626.00,98.00,43.82,0.76,18.85,2.06,32.51,3.00,0.00,5435.00,2402.00,15.00,627.00,80.00,2311.00
2021,9,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1066.00,141.00,56.74,4.82,30.81,0.00,48.63,10.00,6.00,8002.00,2982.00,579.00,1052.00,0.00,3389.00
2021,9,AA,American Airlines Network,BDL,"Hartford, CT: Bradley International",250.00,51.00,21.31,2.30,12.26,0.00,15.13,2.00,0.00,3112.00,1119.00,228.00,530.00,0.00,1235.00
2021,9,AA,American Airlines Network,BGR,"Bangor, ME: Bangor International",64.00,4.00,2.58,0.00,0.10,0.00,1.33,0.00,0.00,176.00,96.00,0.00,2.00,0.00,78.00
2021,9,AA,American Airlines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",58.00,23.00,10.25,0.00,0.39,0.00,12.35,1.00,0.00,1404.00,492.00,0.00,22.00,0.00,890.00
2021,9,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",588.00,80.00,34.14,3.95,12.09,1.00,28.83,2.00,0.00,4832.00,1858.00,320.00,520.00,18.00,2116.00
2021,9,AA,American Airlines Network,BOI,"Boise, ID: Boise Air Terminal",144.00,23.00,12.58,1.44,3.86,0.00,5.11,0.00,0.00,1450.00,628.00,78.00,130.00,0.00,614.00
2021,9,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1298.00,185.00,69.11,7.88,47.58,2.17,58.26,6.00,2.00,13371.00,5588.00,368.00,2355.00,52.00,5008.00
2021,9,AA,American Airlines Network,BUF,"Buffalo, NY: Buffalo Niagara International",141.00,39.00,14.47,0.72,8.24,1.00,14.57,2.00,0.00,2797.00,709.00,21.00,415.00,18.00,1634.00
