year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,9,9E,Endeavor Air Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",287.00,28.00,4.59,0.05,7.51,0.00,15.86,1.00,1.00,1685.00,215.00,7.00,285.00,0.00,1178.00
2019,9,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",192.00,21.00,2.31,0.76,6.70,0.00,11.23,1.00,0.00,900.00,124.00,52.00,286.00,0.00,438.00
2019,9,9E,Endeavor Air Inc.,CMH,"Columbus, OH: John Glenn Columbus International",11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,9,9E,Endeavor Air Inc.,CSG,"Columbus, GA: Columbus Airport",108.00,14.00,5.95,0.39,5.02,0.00,2.64,0.00,0.00,815.00,295.00,24.00,185.00,0.00,311.00
2019,9,9E,Endeavor Air Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",961.00,117.00,29.27,2.91,23.88,0.00,60.94,4.00,0.00,11126.00,3261.00,635.00,1151.00,0.00,6079.00
2019,9,9E,Endeavor Air Inc.,CWA,"Mosinee, WI: Central Wisconsin",140.00,20.00,6.36,1.00,5.70,0.00,6.93,0.00,0.00,1118.00,289.00,112.00,153.00,0.00,564.00
2019,9,9E,Endeavor Air Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",77.00,8.00,2.44,0.00,1.22,0.00,4.34,0.00,0.00,657.00,329.00,0.00,103.00,0.00,225.00
2019,9,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",183.00,6.00,2.00,0.00,1.50,0.00,2.50,1.00,0.00,421.00,156.00,0.00,47.00,0.00,218.00
2019,9,9E,Endeavor Air Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",106.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,199.00,0.00,0.00,199.00,0.00,0.00
2019,9,9E,Endeavor Air Inc.,DSM,"Des Moines, IA: Des Moines International",266.00,25.00,9.32,1.43,6.99,0.00,7.26,0.00,0.00,1336.00,453.00,40.00,383.00,0.00,460.00
2019,9,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1483.00,125.00,36.03,7.32,36.86,0.00,44.79,5.00,2.00,8658.00,3259.00,827.00,1485.00,0.00,3087.00
2019,9,9E,Endeavor Air Inc.,EVV,"Evansville, IN: Evansville Regional",189.00,19.00,9.61,0.36,3.20,0.00,5.83,0.00,1.00,1598.00,561.00,40.00,132.00,0.00,865.00
2019,9,9E,Endeavor Air Inc.,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",60.00,5.00,0.92,0.80,1.29,0.00,2.00,3.00,0.00,253.00,56.00,35.00,30.00,0.00,132.00
2019,9,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,9,9E,Endeavor Air Inc.,FNT,"Flint, MI: Bishop International",55.00,2.00,0.32,0.00,1.68,0.00,0.00,0.00,0.00,37.00,7.00,0.00,30.00,0.00,0.00
2019,9,9E,Endeavor Air Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",23.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,73.00,73.00,0.00,0.00,0.00,0.00
2019,9,9E,Endeavor Air Inc.,GNV,"Gainesville, FL: Gainesville Regional",73.00,4.00,2.70,0.28,1.02,0.00,0.00,0.00,1.00,306.00,228.00,9.00,69.00,0.00,0.00
2019,9,9E,Endeavor Air Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",65.00,6.00,5.87,0.00,0.00,0.00,0.13,0.00,0.00,349.00,322.00,0.00,1.00,0.00,26.00
2019,9,9E,Endeavor Air Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",121.00,11.00,6.30,1.64,3.05,0.00,0.00,0.00,0.00,561.00,339.00,107.00,115.00,0.00,0.00
2019,9,9E,Endeavor Air Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",163.00,18.00,3.74,0.00,7.27,0.00,6.99,0.00,0.00,1031.00,252.00,0.00,257.00,0.00,522.00
2019,9,9E,Endeavor Air Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",48.00,5.00,0.84,0.00,2.20,0.00,1.96,1.00,0.00,1008.00,63.00,0.00,726.00,0.00,219.00
2019,9,9E,Endeavor Air Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",51.00,2.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,173.00,157.00,0.00,16.00,0.00,0.00
2019,9,9E,Endeavor Air Inc.,HPN,"White Plains, NY: Westchester County",114.00,8.00,1.86,1.00,2.86,0.00,2.28,0.00,0.00,278.00,95.00,27.00,85.00,0.00,71.00
2019,9,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",114.00,14.00,1.99,0.00,6.65,0.00,5.36,2.00,0.00,736.00,181.00,0.00,247.00,0.00,308.00
2019,9,9E,Endeavor Air Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",80.00,10.00,3.81,0.00,5.44,0.00,0.75,2.00,2.00,297.00,111.00,0.00,147.00,0.00,39.00
2019,9,9E,Endeavor Air Inc.,IND,"Indianapolis, IN: Indianapolis International",236.00,21.00,6.30,1.17,5.60,0.00,7.93,1.00,0.00,1509.00,624.00,136.00,259.00,0.00,490.00
2019,9,9E,Endeavor Air Inc.,JAX,"Jacksonville, FL: Jacksonville International",128.00,18.00,6.74,0.00,1.96,0.00,9.31,4.00,1.00,1156.00,465.00,0.00,123.00,0.00,568.00
2019,9,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1779.00,231.00,40.34,4.06,134.07,1.00,51.53,20.00,2.00,21535.00,3716.00,320.00,11507.00,16.00,5976.00
2019,9,9E,Endeavor Air Inc.,LAN,"Lansing, MI: Capital Region International",81.00,10.00,3.36,0.00,4.92,0.00,1.73,0.00,0.00,969.00,818.00,0.00,105.00,0.00,46.00
2019,9,9E,Endeavor Air Inc.,LEX,"Lexington, KY: Blue Grass",213.00,22.00,5.37,1.48,7.69,0.00,7.46,0.00,0.00,799.00,212.00,50.00,182.00,0.00,355.00
2019,9,9E,Endeavor Air Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",85.00,4.00,2.34,1.00,0.00,0.00,0.66,0.00,0.00,199.00,147.00,25.00,0.00,0.00,27.00
2019,9,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",2011.00,461.00,47.30,9.28,293.75,0.00,110.67,22.00,3.00,31514.00,4959.00,1529.00,16591.00,0.00,8435.00
2019,9,9E,Endeavor Air Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",24.00,3.00,1.25,0.00,0.75,0.00,1.00,0.00,0.00,108.00,53.00,0.00,27.00,0.00,28.00
2019,9,9E,Endeavor Air Inc.,LNK,"Lincoln, NE: Lincoln Airport",21.00,3.00,0.80,0.00,1.20,0.00,1.00,0.00,1.00,106.00,40.00,0.00,38.00,0.00,28.00
2019,9,9E,Endeavor Air Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",24.00,1.00,0.00,0.43,0.00,0.00,0.57,0.00,0.00,42.00,0.00,18.00,0.00,0.00,24.00
2019,9,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",162.00,26.00,12.39,0.00,8.21,0.00,5.39,0.00,1.00,1401.00,682.00,0.00,404.00,0.00,315.00
2019,9,9E,Endeavor Air Inc.,MDT,"Harrisburg, PA: Harrisburg International",47.00,3.00,0.11,1.00,0.18,0.00,1.71,0.00,0.00,458.00,6.00,231.00,21.00,0.00,200.00
2019,9,9E,Endeavor Air Inc.,MDW,"Chicago, IL: Chicago Midway International",3.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00
2019,9,9E,Endeavor Air Inc.,MEM,"Memphis, TN: Memphis International",145.00,18.00,6.44,0.00,3.25,0.00,8.31,1.00,0.00,789.00,285.00,0.00,146.00,0.00,358.00
2019,9,9E,Endeavor Air Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",26.00,12.00,0.98,0.00,2.10,0.00,8.93,0.00,0.00,656.00,47.00,0.00,80.00,0.00,529.00
2019,9,9E,Endeavor Air Inc.,MKE,"Milwaukee, WI: General Mitchell International",2.00,1.00,0.18,0.00,0.82,0.00,0.00,0.00,0.00,72.00,13.00,0.00,59.00,0.00,0.00
2019,9,9E,Endeavor Air Inc.,MLI,"Moline, IL: Quad City International",85.00,9.00,1.91,0.00,6.56,0.00,0.53,0.00,0.00,415.00,158.00,0.00,229.00,0.00,28.00
2019,9,9E,Endeavor Air Inc.,MOB,"Mobile, AL: Mobile Regional",80.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,104.00,32.00,0.00,72.00,0.00,0.00
2019,9,9E,Endeavor Air Inc.,MOT,"Minot, ND: Minot International",25.00,5.00,3.86,0.00,0.00,0.00,1.14,0.00,0.00,352.00,312.00,0.00,0.00,0.00,40.00
2019,9,9E,Endeavor Air Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",91.00,6.00,4.84,0.00,0.00,0.00,1.16,0.00,0.00,404.00,370.00,0.00,0.00,0.00,34.00
2019,9,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1039.00,111.00,15.78,6.26,44.82,0.00,44.14,2.00,0.00,6405.00,1048.00,935.00,1527.00,0.00,2895.00
2019,9,9E,Endeavor Air Inc.,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,9,9E,Endeavor Air Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",105.00,13.00,5.18,0.00,3.00,0.00,4.82,2.00,1.00,485.00,180.00,0.00,117.00,0.00,188.00
2019,9,9E,Endeavor Air Inc.,OMA,"Omaha, NE: Eppley Airfield",75.00,10.00,4.84,1.00,2.96,0.00,1.20,0.00,0.00,570.00,375.00,61.00,95.00,0.00,39.00
2019,9,9E,Endeavor Air Inc.,ORD,"Chicago, IL: Chicago O'Hare International",214.00,41.00,5.34,0.26,28.64,0.00,6.76,3.00,0.00,5938.00,320.00,25.00,4425.00,0.00,1168.00
2019,9,9E,Endeavor Air Inc.,ORF,"Norfolk, VA: Norfolk International",265.00,28.00,10.97,1.43,6.44,0.00,9.16,7.00,0.00,2510.00,958.00,534.00,329.00,0.00,689.00
2019,9,9E,Endeavor Air Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",85.00,4.00,2.64,0.00,1.00,0.00,0.36,1.00,0.00,126.00,84.00,0.00,30.00,0.00,12.00
2019,9,9E,Endeavor Air Inc.,PHL,"Philadelphia, PA: Philadelphia International",199.00,20.00,6.10,0.00,9.82,0.00,4.07,0.00,0.00,1647.00,253.00,0.00,815.00,0.00,579.00
2019,9,9E,Endeavor Air Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",288.00,30.00,9.74,0.19,5.86,0.00,14.21,2.00,0.00,1951.00,604.00,26.00,338.00,0.00,983.00
2019,9,9E,Endeavor Air Inc.,PWM,"Portland, ME: Portland International Jetport",199.00,43.00,6.67,0.00,16.48,0.00,19.86,2.00,0.00,3581.00,1180.00,0.00,711.00,0.00,1690.00
2019,9,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",622.00,58.00,20.84,0.83,15.63,0.00,20.71,3.00,1.00,3774.00,1540.00,25.00,669.00,0.00,1540.00
2019,9,9E,Endeavor Air Inc.,RIC,"Richmond, VA: Richmond International",153.00,21.00,6.80,0.00,2.90,0.00,11.31,1.00,0.00,1527.00,395.00,0.00,441.00,0.00,691.00
2019,9,9E,Endeavor Air Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",56.00,4.00,0.56,0.00,1.00,0.00,2.44,0.00,0.00,157.00,21.00,0.00,57.00,0.00,79.00
2019,9,9E,Endeavor Air Inc.,ROC,"Rochester, NY: Greater Rochester International",152.00,25.00,8.26,0.19,9.89,0.00,6.66,0.00,0.00,1520.00,576.00,16.00,349.00,0.00,579.00
2019,9,9E,Endeavor Air Inc.,RST,"Rochester, MN: Rochester International",50.00,8.00,4.08,0.54,2.90,0.00,0.48,0.00,0.00,352.00,205.00,29.00,94.00,0.00,24.00
2019,9,9E,Endeavor Air Inc.,RSW,"Fort Myers, FL: Southwest Florida International",54.00,9.00,2.41,0.00,4.52,0.00,2.08,1.00,1.00,363.00,92.00,0.00,183.00,0.00,88.00
2019,9,9E,Endeavor Air Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",96.00,6.00,2.08,0.00,1.53,0.00,2.39,3.00,0.00,306.00,87.00,0.00,116.00,0.00,103.00
2019,9,9E,Endeavor Air Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",39.00,4.00,1.04,0.00,2.36,0.00,0.59,0.00,0.00,158.00,49.00,0.00,80.00,0.00,29.00
2019,9,9E,Endeavor Air Inc.,SGF,"Springfield, MO: Springfield-Branson National",115.00,12.00,5.52,1.40,0.83,0.00,4.25,0.00,0.00,773.00,409.00,38.00,60.00,0.00,266.00
2019,9,9E,Endeavor Air Inc.,SHV,"Shreveport, LA: Shreveport Regional",110.00,5.00,1.36,0.00,2.27,0.00,1.37,0.00,0.00,214.00,53.00,0.00,97.00,0.00,64.00
2019,9,9E,Endeavor Air Inc.,STL,"St. Louis, MO: St Louis Lambert International",140.00,21.00,3.18,0.00,8.01,0.00,9.80,0.00,0.00,1059.00,145.00,0.00,323.00,0.00,591.00
2019,9,9E,Endeavor Air Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",142.00,12.00,2.21,0.01,4.16,0.00,5.62,1.00,0.00,755.00,174.00,1.00,163.00,0.00,417.00
2019,9,9E,Endeavor Air Inc.,TLH,"Tallahassee, FL: Tallahassee International",134.00,17.00,10.44,0.70,2.58,0.00,3.27,0.00,0.00,1429.00,1065.00,31.00,92.00,0.00,241.00
2019,9,9E,Endeavor Air Inc.,TPA,"Tampa, FL: Tampa International",80.00,5.00,1.15,0.00,0.05,0.00,3.80,0.00,0.00,368.00,28.00,0.00,1.00,0.00,339.00
2019,9,9E,Endeavor Air Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",68.00,8.00,4.76,0.00,0.29,0.00,2.96,0.00,0.00,300.00,233.00,0.00,6.00,0.00,61.00
2019,9,9E,Endeavor Air Inc.,TUL,"Tulsa, OK: Tulsa International",65.00,4.00,2.78,0.00,0.25,0.00,0.97,0.00,0.00,173.00,98.00,0.00,5.00,0.00,70.00
2019,9,9E,Endeavor Air Inc.,TYS,"Knoxville, TN: McGhee Tyson",342.00,36.00,14.20,1.32,9.48,0.00,10.99,1.00,0.00,2188.00,541.00,31.00,892.00,0.00,724.00
2019,9,9E,Endeavor Air Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",198.00,12.00,5.64,0.00,3.09,0.00,3.27,0.00,0.00,500.00,187.00,0.00,121.00,0.00,192.00
2019,9,AA,American Airlines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",262.00,50.00,21.26,0.94,12.73,0.00,15.08,1.00,1.00,2291.00,1081.00,112.00,323.00,0.00,775.00
2019,9,AA,American Airlines Network,ALB,"Albany, NY: Albany International",78.00,6.00,3.36,0.84,0.37,0.00,1.43,0.00,0.00,353.00,202.00,70.00,17.00,0.00,64.00
2019,9,AA,American Airlines Network,AMA,"Amarillo, TX: Rick Husband Amarillo International",30.00,9.00,1.48,0.02,1.64,0.00,5.86,0.00,0.00,600.00,69.00,2.00,38.00,0.00,491.00
2019,9,AA,American Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",30.00,6.00,1.52,0.00,1.05,0.00,3.43,0.00,0.00,577.00,126.00,0.00,77.00,0.00,374.00
2019,9,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1133.00,173.00,69.09,1.43,37.71,0.00,64.77,13.00,4.00,11167.00,4113.00,173.00,1713.00,0.00,5168.00
2019,9,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",943.00,138.00,49.04,3.93,24.46,1.00,59.57,8.00,0.00,7451.00,2437.00,293.00,835.00,24.00,3862.00
2019,9,AA,American Airlines Network,BDL,"Hartford, CT: Bradley International",443.00,63.00,28.43,0.33,14.38,0.00,19.86,1.00,1.00,3297.00,1499.00,33.00,592.00,0.00,1173.00
2019,9,AA,American Airlines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",27.00,3.00,1.04,0.00,0.36,0.00,1.61,0.00,0.00,240.00,118.00,0.00,10.00,0.00,112.00
2019,9,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",596.00,69.00,30.16,1.63,9.00,0.00,28.21,3.00,1.00,3059.00,1372.00,125.00,299.00,0.00,1263.00
2019,9,AA,American Airlines Network,BOI,"Boise, ID: Boise Air Terminal",59.00,8.00,4.17,0.68,1.86,0.00,1.28,0.00,0.00,303.00,85.00,43.00,56.00,0.00,119.00
2019,9,AA,American Airlines Network,BOS,"Boston, MA: Logan International",2064.00,332.00,102.43,7.75,102.18,0.00,119.64,20.00,0.00,21068.00,6550.00,620.00,5532.00,0.00,8366.00
2019,9,AA,American Airlines Network,BUF,"Buffalo, NY: Buffalo Niagara International",95.00,14.00,6.11,0.24,2.10,0.00,5.54,0.00,0.00,868.00,209.00,16.00,101.00,0.00,542.00
2019,9,AA,American Airlines Network,BUR,"Burbank, CA: Bob Hope",58.00,13.00,5.28,0.00,5.72,0.00,2.00,0.00,0.00,504.00,203.00,0.00,248.00,0.00,53.00
2019,9,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",491.00,80.00,34.34,1.68,18.14,0.54,25.31,6.00,0.00,4028.00,1562.00,147.00,523.00,14.00,1782.00
2019,9,AA,American Airlines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",60.00,10.00,3.23,0.00,4.36,0.00,2.41,0.00,1.00,544.00,125.00,0.00,201.00,0.00,218.00
2019,9,AA,American Airlines Network,CAE,"Columbia, SC: Columbia Metropolitan",60.00,17.00,5.84,0.00,2.16,0.00,9.00,0.00,0.00,950.00,298.00,0.00,69.00,0.00,583.00
2019,9,AA,American Airlines Network,CHS,"Charleston, SC: Charleston AFB/International",151.00,13.00,7.16,0.14,1.05,0.00,4.65,14.00,0.00,560.00,336.00,5.00,28.00,0.00,191.00
2019,9,AA,American Airlines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",283.00,39.00,18.32,0.00,9.82,0.00,10.86,2.00,0.00,1928.00,775.00,0.00,419.00,0.00,734.00
2019,9,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",8455.00,850.00,281.64,9.57,203.02,1.08,354.70,124.00,3.00,54942.00,23121.00,873.00,7542.00,120.00,23286.00
2019,9,AA,American Airlines Network,CMH,"Columbus, OH: John Glenn Columbus International",260.00,43.00,24.69,0.00,6.51,0.00,11.80,1.00,1.00,2266.00,1208.00,0.00,232.00,0.00,826.00
2019,9,AA,American Airlines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",142.00,27.00,13.81,0.00,5.38,0.00,7.81,1.00,0.00,1295.00,625.00,0.00,161.00,0.00,509.00
2019,9,AA,American Airlines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",79.00,21.00,10.66,0.00,0.91,0.00,9.42,0.00,0.00,1401.00,759.00,0.00,33.00,0.00,609.00
2019,9,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2268.00,260.00,89.18,6.09,57.44,0.28,107.02,44.00,0.00,17757.00,6113.00,1048.00,2401.00,14.00,8181.00
2019,9,AA,American Airlines Network,DEN,"Denver, CO: Denver International",842.00,154.00,47.71,4.23,56.95,1.37,43.74,3.00,1.00,8050.00,2468.00,214.00,2485.00,82.00,2801.00
2019,9,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13017.00,1772.00,511.76,47.46,558.91,2.37,651.50,131.00,14.00,124997.00,46161.00,4016.00,27519.00,76.00,47225.00
2019,9,AA,American Airlines Network,DSM,"Des Moines, IA: Des Moines International",130.00,33.00,12.83,0.19,7.67,0.00,12.31,0.00,0.00,2041.00,842.00,4.00,213.00,0.00,982.00
2019,9,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",382.00,48.00,14.82,0.00,18.23,0.72,14.23,1.00,0.00,2865.00,1149.00,0.00,614.00,23.00,1079.00
2019,9,AA,American Airlines Network,EGE,"Eagle, CO: Eagle County Regional",33.00,3.00,1.44,0.00,0.00,0.00,1.56,0.00,0.00,265.00,138.00,0.00,0.00,0.00,127.00
2019,9,AA,American Airlines Network,ELP,"El Paso, TX: El Paso International",145.00,12.00,3.07,0.00,2.42,0.00,6.51,0.00,0.00,788.00,217.00,0.00,51.00,0.00,520.00
2019,9,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",673.00,162.00,43.46,2.74,81.80,0.00,34.00,7.00,1.00,9231.00,2380.00,103.00,4477.00,0.00,2271.00
2019,9,AA,American Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",102.00,14.00,6.55,0.00,3.27,0.00,4.17,0.00,0.00,579.00,248.00,0.00,77.00,0.00,254.00
2019,9,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",432.00,58.00,23.33,2.64,12.14,0.00,19.89,21.00,0.00,2925.00,1241.00,104.00,457.00,0.00,1123.00
