year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2015,9,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",508.00,52.00,22.95,0.71,13.06,1.00,14.29,0.00,0.00,2680.00,1183.00,27.00,609.00,128.00,733.00
2015,9,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",374.00,42.00,22.61,1.51,7.94,0.00,9.94,0.00,1.00,2157.00,954.00,173.00,325.00,0.00,705.00
2015,9,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4533.00,424.00,169.64,5.92,137.25,2.77,108.42,17.00,4.00,24441.00,12176.00,249.00,3923.00,73.00,8020.00
2015,9,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",598.00,68.00,31.89,5.86,11.33,0.86,18.05,1.00,2.00,3964.00,1711.00,432.00,348.00,19.00,1454.00
2015,9,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2501.00,384.00,120.17,21.84,169.96,1.20,70.83,38.00,4.00,20572.00,6281.00,1882.00,8738.00,24.00,3647.00
2015,9,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",829.00,119.00,45.47,8.21,32.38,0.00,32.94,2.00,2.00,6506.00,2932.00,577.00,1058.00,0.00,1939.00
2015,9,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",49.00,6.00,3.68,0.00,1.85,0.00,0.47,0.00,0.00,197.00,131.00,0.00,51.00,0.00,15.00
2015,9,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",756.00,119.00,59.32,11.03,23.30,0.00,25.35,1.00,1.00,6204.00,3221.00,649.00,809.00,0.00,1525.00
2015,9,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",7715.00,970.00,261.35,19.60,395.24,1.12,292.69,37.00,9.00,49401.00,17361.00,1309.00,14334.00,26.00,16371.00
2015,9,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",115.00,10.00,8.26,0.00,0.12,0.00,1.62,0.00,0.00,510.00,391.00,0.00,8.00,0.00,111.00
2015,9,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",701.00,99.00,53.82,3.97,14.98,0.00,26.23,1.00,2.00,5180.00,2433.00,542.00,496.00,0.00,1709.00
2015,9,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",502.00,53.00,26.06,0.99,8.50,0.00,17.44,2.00,2.00,2426.00,1031.00,82.00,325.00,0.00,988.00
2015,9,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",57.00,9.00,3.94,0.00,0.38,0.00,4.68,0.00,0.00,508.00,155.00,0.00,15.00,0.00,338.00
2015,9,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",217.00,40.00,16.94,5.20,11.89,0.00,5.97,0.00,0.00,1835.00,841.00,245.00,395.00,0.00,354.00
2015,9,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",236.00,34.00,8.14,1.65,11.36,0.00,12.85,1.00,0.00,1758.00,449.00,94.00,398.00,0.00,817.00
2015,9,AA,American Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",30.00,6.00,4.10,0.00,0.00,0.00,1.90,0.00,0.00,411.00,133.00,0.00,0.00,0.00,278.00
2015,9,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",965.00,169.00,62.11,9.17,58.11,0.00,39.62,1.00,1.00,8007.00,2873.00,738.00,2059.00,0.00,2337.00
2015,9,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",512.00,119.00,39.55,6.54,46.85,2.46,23.59,1.00,1.00,6552.00,2391.00,425.00,2029.00,52.00,1655.00
2015,9,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",460.00,43.00,24.01,1.95,5.35,0.00,11.68,3.00,2.00,1824.00,1065.00,91.00,187.00,0.00,481.00
2015,9,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",136.00,15.00,8.47,0.00,2.87,0.00,3.67,0.00,1.00,1014.00,613.00,0.00,128.00,0.00,273.00
2015,9,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",146.00,22.00,8.51,0.06,6.15,0.00,7.28,0.00,1.00,985.00,390.00,3.00,222.00,0.00,370.00
2015,9,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",423.00,50.00,20.42,1.45,9.10,0.00,19.03,0.00,1.00,2484.00,1066.00,74.00,266.00,0.00,1078.00
2015,9,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",58.00,6.00,1.84,0.00,2.99,0.00,1.17,0.00,2.00,303.00,121.00,0.00,85.00,0.00,97.00
2015,9,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",267.00,35.00,16.65,0.50,5.18,0.05,12.62,0.00,0.00,2094.00,862.00,39.00,158.00,1.00,1034.00
2015,9,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",641.00,140.00,42.09,8.95,51.32,1.00,36.64,4.00,0.00,7175.00,2253.00,537.00,2107.00,21.00,2257.00
2015,9,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",2256.00,363.00,108.13,22.66,162.67,0.00,69.54,50.00,6.00,17736.00,5154.00,1730.00,6955.00,0.00,3897.00
2015,9,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",654.00,105.00,47.10,3.69,28.99,0.00,25.22,1.00,0.00,5315.00,2557.00,269.00,1000.00,0.00,1489.00
2015,9,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",207.00,31.00,14.84,0.33,0.81,0.00,15.02,0.00,0.00,1703.00,699.00,57.00,62.00,0.00,885.00
2015,9,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",323.00,53.00,20.78,1.00,14.07,0.00,17.15,0.00,0.00,2410.00,1048.00,42.00,358.00,0.00,962.00
2015,9,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",452.00,67.00,26.45,3.29,13.88,0.00,23.37,0.00,0.00,3363.00,1194.00,177.00,410.00,0.00,1582.00
2015,9,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",437.00,60.00,25.77,1.43,16.67,1.00,15.14,1.00,2.00,2717.00,1169.00,101.00,582.00,60.00,805.00
2015,9,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",30.00,5.00,3.31,0.49,0.11,0.00,1.09,0.00,0.00,451.00,298.00,32.00,21.00,0.00,100.00
2015,9,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",107.00,15.00,6.92,0.00,1.32,0.00,6.76,0.00,0.00,524.00,206.00,0.00,31.00,0.00,287.00
2015,9,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",583.00,124.00,35.27,2.55,52.48,0.21,33.50,0.00,2.00,6453.00,2183.00,161.00,2259.00,6.00,1844.00
2015,9,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",333.00,33.00,19.86,0.57,2.55,0.00,10.02,1.00,1.00,1534.00,1007.00,36.00,82.00,0.00,409.00
2015,9,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",671.00,96.00,43.50,4.22,25.78,0.00,22.50,1.00,0.00,4403.00,2093.00,352.00,730.00,0.00,1228.00
2015,9,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",136.00,16.00,9.36,0.00,2.50,0.00,4.14,0.00,0.00,706.00,377.00,0.00,76.00,0.00,253.00
2015,9,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",121.00,9.00,3.37,0.00,3.00,0.00,2.63,1.00,0.00,410.00,161.00,0.00,70.00,0.00,179.00
2015,9,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",374.00,60.00,25.96,7.18,14.84,0.00,12.02,1.00,1.00,3214.00,1809.00,342.00,457.00,0.00,606.00
2015,9,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",64.00,18.00,8.05,2.58,2.54,0.00,4.83,0.00,0.00,1230.00,536.00,122.00,87.00,0.00,485.00
2015,9,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",233.00,29.00,14.06,1.01,3.90,0.00,10.03,3.00,1.00,1494.00,649.00,62.00,127.00,0.00,656.00
2015,9,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",230.00,37.00,14.23,1.00,13.30,0.30,8.17,0.00,2.00,1667.00,646.00,35.00,363.00,18.00,605.00
2015,9,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",182.00,22.00,14.32,1.00,0.76,0.00,5.91,0.00,0.00,969.00,600.00,16.00,19.00,0.00,334.00
2015,9,AA,American Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",79.00,10.00,6.18,0.00,1.00,0.00,2.82,0.00,0.00,428.00,260.00,0.00,26.00,0.00,142.00
2015,9,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",60.00,6.00,2.83,0.29,0.10,0.00,2.78,0.00,0.00,419.00,107.00,11.00,8.00,0.00,293.00
2015,9,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",26.00,2.00,1.92,0.00,0.03,0.00,0.05,0.00,0.00,157.00,154.00,0.00,1.00,0.00,2.00
2015,9,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",488.00,55.00,25.63,1.75,14.54,0.00,13.09,1.00,1.00,2958.00,1394.00,50.00,674.00,0.00,840.00
2015,9,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",72.00,6.00,3.20,0.00,0.01,0.01,2.78,0.00,0.00,506.00,353.00,0.00,4.00,1.00,148.00
2015,9,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",254.00,28.00,18.11,0.60,4.02,0.00,5.27,0.00,0.00,1722.00,1402.00,22.00,111.00,0.00,187.00
2015,9,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",316.00,57.00,15.90,0.14,30.61,0.10,10.26,0.00,1.00,2320.00,789.00,20.00,969.00,4.00,538.00
2015,9,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",243.00,50.00,20.29,2.40,13.52,0.00,13.80,0.00,1.00,2346.00,1109.00,181.00,532.00,0.00,524.00
2015,9,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",30.00,2.00,1.88,0.00,0.00,0.00,0.12,0.00,0.00,32.00,30.00,0.00,0.00,0.00,2.00
2015,9,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",61.00,10.00,5.97,0.58,2.14,0.00,1.32,0.00,0.00,404.00,215.00,61.00,68.00,0.00,60.00
2015,9,AA,American Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",60.00,7.00,1.41,0.00,1.95,0.00,3.63,0.00,0.00,375.00,75.00,0.00,68.00,0.00,232.00
2015,9,AA,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",202.00,28.00,12.69,0.00,10.04,0.00,5.28,0.00,2.00,1092.00,597.00,0.00,269.00,0.00,226.00
2015,9,AA,American Airlines Inc.,GEG,"Spokane, WA: Spokane International",59.00,2.00,1.73,0.00,0.00,0.00,0.27,0.00,0.00,123.00,104.00,0.00,0.00,0.00,19.00
2015,9,AA,American Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",58.00,3.00,0.17,0.75,1.55,0.00,0.52,0.00,0.00,63.00,4.00,18.00,29.00,0.00,12.00
2015,9,AA,American Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",64.00,8.00,4.29,1.00,0.39,0.00,2.32,0.00,0.00,431.00,268.00,27.00,17.00,0.00,119.00
2015,9,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",52.00,10.00,3.36,0.27,3.15,0.00,3.22,0.00,0.00,435.00,219.00,16.00,85.00,0.00,115.00
2015,9,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",59.00,4.00,1.00,0.00,3.00,0.00,0.00,1.00,0.00,291.00,54.00,0.00,237.00,0.00,0.00
2015,9,AA,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",216.00,23.00,8.29,1.28,7.81,0.00,5.62,0.00,0.00,1477.00,389.00,38.00,576.00,0.00,474.00
2015,9,AA,American Airlines Inc.,ALB,"Albany, NY: Albany International",60.00,7.00,4.59,0.04,1.38,0.00,0.99,0.00,0.00,233.00,149.00,2.00,35.00,0.00,47.00
2015,9,AA,American Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",107.00,18.00,6.73,1.02,4.58,0.00,5.68,0.00,0.00,1072.00,446.00,149.00,118.00,0.00,359.00
2015,9,AA,American Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",45.00,2.00,0.71,0.00,0.74,0.00,0.55,0.00,0.00,100.00,40.00,0.00,36.00,0.00,24.00
2015,9,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",48.00,8.00,4.86,0.61,0.58,0.00,1.95,0.00,0.00,340.00,197.00,33.00,23.00,0.00,87.00
2015,9,AA,American Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",42.00,6.00,1.65,0.64,1.82,0.00,1.89,0.00,0.00,319.00,76.00,79.00,68.00,0.00,96.00
2015,9,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",61.00,15.00,8.40,1.00,2.37,0.00,3.23,0.00,0.00,720.00,434.00,105.00,53.00,0.00,128.00
2015,9,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1102.00,128.00,34.11,0.00,46.88,14.53,32.47,5.00,1.00,7370.00,3126.00,0.00,1374.00,479.00,2391.00
2015,9,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",179.00,19.00,10.78,1.49,4.61,0.00,2.11,0.00,0.00,809.00,490.00,53.00,210.00,0.00,56.00
2015,9,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1170.00,95.00,23.14,0.83,23.36,0.84,46.84,1.00,0.00,5513.00,1547.00,61.00,700.00,31.00,3174.00
2015,9,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",4600.00,551.00,133.65,6.92,255.10,5.59,149.74,13.00,3.00,24859.00,9026.00,380.00,7988.00,126.00,7339.00
2015,9,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",895.00,92.00,23.54,0.00,53.52,0.52,14.42,1.00,0.00,3540.00,991.00,0.00,2003.00,11.00,535.00
2015,9,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",60.00,9.00,3.31,0.00,1.93,2.00,1.76,1.00,1.00,318.00,209.00,0.00,47.00,34.00,28.00
2015,9,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",60.00,8.00,2.82,0.98,3.24,0.00,0.96,0.00,1.00,334.00,62.00,116.00,61.00,0.00,95.00
2015,9,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",200.00,29.00,9.52,1.00,13.97,0.51,4.00,1.00,0.00,1126.00,452.00,137.00,350.00,23.00,164.00
2015,9,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",367.00,32.00,9.13,1.00,11.33,0.00,10.54,0.00,0.00,1879.00,754.00,22.00,282.00,0.00,821.00
2015,9,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",457.00,52.00,14.14,2.94,26.64,0.92,7.36,0.00,0.00,2818.00,790.00,240.00,1346.00,68.00,374.00
2015,9,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",455.00,41.00,16.04,1.00,11.14,0.63,12.20,0.00,1.00,1808.00,877.00,32.00,304.00,37.00,558.00
2015,9,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",89.00,16.00,4.91,0.00,3.57,0.00,7.52,0.00,0.00,900.00,305.00,0.00,133.00,0.00,462.00
2015,9,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",175.00,16.00,7.62,0.00,6.17,0.52,1.69,1.00,0.00,905.00,658.00,0.00,164.00,27.00,56.00
2015,9,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",204.00,17.00,8.30,0.00,5.58,0.44,2.68,0.00,0.00,562.00,321.00,0.00,137.00,27.00,77.00
2015,9,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",120.00,22.00,7.27,0.00,14.38,0.00,0.35,0.00,0.00,991.00,402.00,0.00,580.00,0.00,9.00
2015,9,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",61.00,5.00,0.00,0.35,4.65,0.00,0.00,0.00,0.00,150.00,0.00,17.00,133.00,0.00,0.00
2015,9,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",120.00,16.00,4.67,0.90,8.21,0.00,2.22,0.00,0.00,714.00,172.00,76.00,404.00,0.00,62.00
2015,9,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",58.00,6.00,0.92,0.00,4.08,1.00,0.00,0.00,0.00,171.00,24.00,0.00,122.00,25.00,0.00
2015,9,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",30.00,8.00,2.30,1.00,4.70,0.00,0.00,0.00,0.00,391.00,158.00,64.00,169.00,0.00,0.00
2015,9,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",30.00,5.00,2.90,0.00,1.60,0.00,0.50,0.00,1.00,224.00,154.00,0.00,51.00,0.00,19.00
2015,9,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",60.00,4.00,2.87,0.00,0.13,0.00,1.00,0.00,0.00,205.00,169.00,0.00,19.00,0.00,17.00
2015,9,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",47.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,55.00,34.00,0.00,21.00,0.00,0.00
2015,9,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",82.00,7.00,2.05,1.00,3.08,0.00,0.87,1.00,0.00,191.00,69.00,17.00,78.00,0.00,27.00
2015,9,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",77.00,9.00,0.11,0.98,3.52,0.00,4.40,0.00,2.00,303.00,2.00,88.00,81.00,0.00,132.00
2015,9,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",77.00,10.00,0.81,1.95,4.38,0.00,2.85,1.00,0.00,279.00,37.00,79.00,101.00,0.00,62.00
2015,9,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",172.00,17.00,4.67,0.00,5.78,0.49,6.06,1.00,0.00,488.00,171.00,0.00,110.00,17.00,190.00
2015,9,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",104.00,16.00,4.60,0.00,3.41,0.00,7.98,0.00,0.00,602.00,216.00,0.00,87.00,0.00,299.00
2015,9,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",342.00,52.00,14.29,3.19,20.08,1.50,12.93,0.00,1.00,2037.00,688.00,253.00,570.00,27.00,499.00
2015,9,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60.00,13.00,2.13,0.00,1.49,3.96,5.41,0.00,0.00,661.00,87.00,0.00,47.00,88.00,439.00
2015,9,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60.00,7.00,0.49,0.00,2.32,0.00,4.19,0.00,0.00,474.00,16.00,0.00,58.00,0.00,400.00
2015,9,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",60.00,4.00,0.00,0.00,0.19,0.00,3.81,0.00,0.00,215.00,0.00,0.00,3.00,0.00,212.00
2015,9,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",60.00,8.00,3.00,0.00,1.24,0.00,3.76,0.00,0.00,350.00,110.00,0.00,22.00,0.00,218.00
2015,9,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",189.00,8.00,2.31,0.00,0.80,0.00,4.89,0.00,0.00,447.00,154.00,0.00,31.00,0.00,262.00
2015,9,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",60.00,8.00,4.00,0.00,1.05,0.00,2.95,0.00,0.00,457.00,388.00,0.00,18.00,0.00,51.00
2015,9,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",314.00,28.00,13.86,0.00,7.54,0.00,6.59,0.00,0.00,1288.00,834.00,0.00,227.00,0.00,227.00
2015,9,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",112.00,12.00,6.26,0.00,5.43,0.00,0.32,0.00,0.00,411.00,268.00,0.00,137.00,0.00,6.00
2015,9,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",314.00,24.00,9.97,0.00,4.84,0.00,9.19,0.00,0.00,1154.00,617.00,0.00,124.00,0.00,413.00
2015,9,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",176.00,22.00,10.48,0.38,4.17,0.75,6.21,0.00,0.00,813.00,417.00,10.00,137.00,52.00,197.00
2015,9,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",132.00,8.00,4.51,0.00,2.55,0.00,0.94,0.00,0.00,343.00,244.00,0.00,84.00,0.00,15.00
2015,9,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",30.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,162.00,140.00,0.00,22.00,0.00,0.00
2015,9,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",30.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,108.00,89.00,0.00,0.00,0.00,19.00
2015,9,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",34.00,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,98.00,37.00,0.00,61.00,0.00,0.00
2015,9,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",144.00,12.00,6.70,0.00,4.04,0.00,1.26,0.00,0.00,507.00,360.00,0.00,114.00,0.00,33.00
2015,9,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",142.00,25.00,11.97,0.00,8.26,0.87,3.90,0.00,0.00,850.00,478.00,0.00,203.00,39.00,130.00
2015,9,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",34.00,5.00,3.28,0.00,0.72,0.00,1.00,0.00,0.00,127.00,91.00,0.00,21.00,0.00,15.00
